,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64
738,0.4869225,0.564413,0.8308983,0.5946591,0.5503266,0.0,0.0,0.0,0.0,0.031729013,0.0,0.6270319,0.8878809,0.37229782,0.5145951,0.0,0.0,0.06175121,0.0,0.62351817,0.058346264,0.2616524,0.5939518,0.0,0.20884493,0.35854155,0.72480005,0.0,0.0,0.40214914,0.0,0.2907627,0.0,0.014133632,0.21161535,0.4234617,0.0,0.23723146,0.40242654,0.81202924,0.21310323,0.48942012,0.0,0.33629936,0.48397934,0.0,0.5368746,0.0,0.0,0.0,0.3338719,0.37344554,0.0,0.0,0.3946242,0.0,0.0,0.65257686,0.22269103,0.0,0.49543434,0.0,0.0,0.3577697
739,0.47204435,0.8133225,1.0325193,0.75476915,0.75112724,0.0,0.0,0.0,0.0,0.18624656,0.0,0.7657111,1.1323493,0.46786737,0.2886989,0.12839612,0.0,0.0,0.0,0.3366729,0.18077233,0.09350872,0.531934,0.0,0.07378714,0.4868881,0.56836015,0.0,0.0,0.4316382,0.0,0.07155273,0.0,0.0,0.27005664,0.5028554,0.0,0.0,0.111292616,0.90117127,0.12537117,0.3534574,0.0,0.41300184,0.6993012,0.0,0.7988764,0.0,0.0,0.0,0.0,0.4214893,0.0,0.0,0.33042353,0.0,0.0,0.6320704,0.0,0.0,0.5133412,0.0,0.0,0.13425471
740,0.3808334,0.23652822,0.41666564,0.40712228,0.41359043,0.0,0.0,0.0,0.0,0.16316602,0.0,1.5454103,0.3160308,0.0,0.0,0.902454,0.0,0.0,0.0,0.0,1.5777879,0.0063992143,0.0,0.0,0.0,0.5052635,0.0,0.0,0.0,0.20647235,0.0,0.054276116,0.0,0.82817966,1.4562731,1.3452604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492769,0.0,0.0,0.07456787,0.0,0.8597002,0.40995035,0.0,0.19083712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,0.36675364,0.6143554,0.873962,0.592541,0.6794284,0.19122952,0.0,0.0,0.0,0.2581817,0.0,1.0808134,0.9096872,0.33073854,0.0,0.30047366,0.0,0.0,0.0,0.07826267,0.44587672,0.26798534,0.5369154,0.0,0.029459834,0.5958628,0.48108816,0.0,0.0,0.5418655,0.0,0.0,0.0,0.21682401,0.49214053,0.6931685,0.0,0.0,0.08823083,0.69124436,0.0,0.13123798,0.0,0.21386865,0.63479125,0.0,0.76575977,0.0,0.0,0.0,0.0,0.52391464,0.0,0.0,0.41752505,0.0,0.0,0.5038821,0.0,0.0,0.45457345,0.0,0.0,0.0
742,0.19695622,0.04240223,0.267749,0.22907923,0.39667892,0.0,0.0,0.0,0.0,0.14443979,0.0,1.451542,0.36062533,0.223325,0.0,0.9882393,0.0,0.0,0.0,0.0,1.4893392,0.24262676,0.0,0.0,0.0,0.3607775,0.105087906,0.0,0.0,0.35455427,0.0,0.0599379,0.0,0.6497621,1.3919525,1.4477359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11083074,0.0,0.0,0.3923676,0.0,0.0,0.0517978,0.0,0.8560581,0.29308337,0.0,0.1624457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465842,0.60373133,0.0,0.36927456,0.7343314,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.3542418
744,0.36675364,0.6143554,0.873962,0.592541,0.6794284,0.19122952,0.0,0.0,0.0,0.2581817,0.0,1.0808134,0.9096872,0.33073854,0.0,0.30047366,0.0,0.0,0.0,0.07826267,0.44587672,0.26798534,0.5369154,0.0,0.029459834,0.5958628,0.48108816,0.0,0.0,0.5418655,0.0,0.0,0.0,0.21682401,0.49214053,0.6931685,0.0,0.0,0.08823083,0.69124436,0.0,0.13123798,0.0,0.21386865,0.63479125,0.0,0.76575977,0.0,0.0,0.0,0.0,0.52391464,0.0,0.0,0.41752505,0.0,0.0,0.5038821,0.0,0.0,0.45457345,0.0,0.0,0.0
745,0.33547264,0.6761324,0.7331366,0.73326045,0.7353374,0.073658824,0.0,0.0,0.08515748,0.0,0.0,0.25400037,0.8845502,0.34047592,0.6161992,0.0,0.09057528,0.0,0.0,0.67035747,0.0,0.17238091,0.747967,0.14943886,0.07073034,0.2986635,0.5762448,0.0,0.0,0.15121454,0.0,0.15952583,0.0,0.0,0.0,0.035185166,0.0,0.091901086,0.2967794,0.97622854,0.15115054,0.5644675,0.0,0.22691482,0.352104,0.0,0.64628345,0.0,0.0,0.0,0.4110775,0.19597822,0.0,0.0,0.6084191,0.0,0.0,0.65570736,0.1434601,0.0,0.53901,0.0,0.0,0.54275525
746,0.315561,0.073851965,0.4464337,0.2940691,0.5670509,0.0,0.0,0.0,0.0,0.13158256,0.0,1.5381169,0.36952975,0.1832387,0.0,0.9656893,0.0,0.0,0.0,0.0,1.5237218,0.16409971,0.0,0.0,0.018539667,0.41286778,0.053176206,0.0,0.0,0.26888964,0.0,0.08702214,0.0,0.6970629,1.2931004,1.4208971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034258977,0.0,0.0,0.4448488,0.0,0.0,0.16819528,0.0,0.9549719,0.2979107,0.0,0.1535416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0.0,0.005858727,0.6040263,0.0,0.05525892,0.95950097,0.25784588,0.0,0.37455797,0.0,0.0,0.31251293,0.10323575,0.83795327,0.62008804,0.0,0.7850166,0.8287043,0.0,0.05307821,0.0,1.0101817,0.26090074,0.0,0.9209269,0.0,0.8260798,0.0,0.0,0.0,0.0,0.7374724,0.0,0.0,0.0,0.4195443,0.0,0.5652504,0.69264054,0.47998238,0.24030834,0.80906624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43654332,0.545248,0.0,0.0,0.8236389,0.0,0.0,0.53416264,0.054718874,0.0,0.0,0.0,0.0,0.2424146
748,0.0,0.0,0.5378008,0.0,0.06519209,0.74163675,0.54909706,0.0,0.6421953,0.0,0.0,0.09803239,0.07335323,1.2558613,0.408612,0.0,1.1935648,1.2068349,0.13246566,0.0,0.0,1.1401211,0.04216426,0.0,0.9306867,0.0,0.39183044,0.0,0.0,0.0,0.0,1.1275288,0.0,0.0,0.0,0.15234683,0.0,1.2577381,0.9113931,0.16868216,0.5170681,0.5730062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45188084,0.48412722,0.0,0.0,0.75787896,0.0,0.037114315,0.4369657,0.05105313,0.0,0.0,0.0,0.0,0.1583991
749,0.43205506,0.77710384,0.8441807,0.7056443,0.52589977,0.3671841,0.0,0.0,0.0,0.2897792,0.0,1.0881101,0.8561645,0.10618769,0.0,0.23721036,0.0,0.0,0.0,0.02824942,0.49996674,0.11021483,0.42078972,0.00239335,0.0,0.6882995,0.27498162,0.0,0.0,0.4794205,0.0,0.0,0.0,0.34799892,0.6553858,0.6174982,0.0,0.0,0.0,0.7766689,0.0,0.0,0.0,0.07925813,0.79202586,0.0,0.67014545,0.0,0.0,0.0,0.0,0.42860067,0.083743244,0.0,0.45483708,0.0,0.0,0.38731357,0.010862686,0.0,0.47260278,0.0,0.0,0.0
750,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465842,0.60373133,0.0,0.36927456,0.7343314,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.3542418
751,0.0,0.38320193,0.49902567,0.0,0.0,0.38825327,0.0,0.22102202,0.0,0.0,0.0,0.01029985,0.0,0.6683952,0.26907146,0.0,0.42693672,0.7892159,0.0,1.2789698,0.0,0.8165405,0.0,0.016707692,1.4316701,0.0,1.2158281,0.0,0.0,0.032624427,0.0,0.39569408,0.0,0.0,0.0,0.0,0.0,0.27944168,0.919162,0.0,0.91710633,1.774251,0.0,1.7634828,0.0,0.0,0.23656766,0.0,0.0,0.0,0.6722158,0.0,0.0,0.8877807,0.19054785,0.0,0.0,0.13148032,0.08121286,0.0,0.0,0.0,0.0,0.15911305
752,0.47204435,0.8133225,1.0325193,0.75476915,0.75112724,0.0,0.0,0.0,0.0,0.18624656,0.0,0.7657111,1.1323493,0.46786737,0.2886989,0.12839612,0.0,0.0,0.0,0.3366729,0.18077233,0.09350872,0.531934,0.0,0.07378714,0.4868881,0.56836015,0.0,0.0,0.4316382,0.0,0.07155273,0.0,0.0,0.27005664,0.5028554,0.0,0.0,0.111292616,0.90117127,0.12537117,0.3534574,0.0,0.41300184,0.6993012,0.0,0.7988764,0.0,0.0,0.0,0.0,0.4214893,0.0,0.0,0.33042353,0.0,0.0,0.6320704,0.0,0.0,0.5133412,0.0,0.0,0.13425471
753,0.0,0.121980086,0.4329349,0.035898563,0.0,0.0,0.25488025,0.5831029,0.0,0.0,0.0,0.080073975,0.0,0.8886614,0.0,0.0,0.7058963,1.0224993,0.0,1.6491853,0.0,0.61706156,0.0,0.0,1.2494968,0.0,1.2766585,0.0,0.0,0.4637939,0.0,0.60149,0.0,0.0,0.0,0.08909567,0.0,0.21331385,0.8401202,0.16600764,1.3962971,1.3230286,0.0,1.6027546,0.0,0.0,0.0,0.0,0.0,0.0,0.47524485,0.14051302,0.0,0.90817535,0.0,0.0,0.0,0.08031146,0.752283,0.0,0.28563735,0.0,0.0,0.008899588
754,0.0,0.37144902,0.13119797,0.0,0.0,0.20861575,0.0,0.55103177,0.0,0.0,0.0,0.0,0.0,0.66976833,0.3497521,0.0,1.1777766,1.3030964,0.0,1.3739496,0.0,0.8757597,0.0,0.0,1.5397683,0.0,1.1747594,0.0,0.0,0.2846983,0.0,0.8254427,0.0,0.0,0.0,0.0,0.0,0.043982826,0.73223823,9.951368e-05,0.91591185,1.7273179,0.0,1.3876219,0.0,0.0,0.0,0.0,0.0,0.0,0.8365585,0.0,0.0,0.34727964,0.41903588,0.0,0.0,0.0,0.17150433,0.0,0.0,0.0,0.0,0.30823138
755,0.5914149,0.6344625,0.73378044,0.7315786,0.55698806,0.0,0.0,0.0,0.0,0.019295774,0.0,0.91520566,0.761355,0.23304524,0.71910065,0.55829895,0.0,0.0,0.0,0.113716796,1.0475794,0.0,0.0,0.0,0.0,0.28731406,0.021705102,0.0,0.0,0.0,0.0,0.20199044,0.0,0.31970072,1.0121052,0.964634,0.0,0.0,0.0,0.3518777,0.078257635,0.034644693,0.0,0.29797465,0.0,0.0,0.41551012,0.0,0.0,0.0,0.0,0.6548495,0.4336594,0.0,0.016634073,0.0,0.0,0.0072483122,0.0,0.0,0.062137403,0.0,0.0,0.12105611
756,0.0,0.49208122,0.50856704,0.25392425,0.36072084,1.048178,0.28139263,0.0,0.41339967,0.0,0.0,0.27373227,0.44711196,0.45212454,0.70161945,0.0,0.32825097,0.42565328,0.0,0.0,0.0,0.98065317,0.6106495,0.12591988,0.44784987,0.28670233,0.42087734,0.0,0.0,0.0,0.0,0.52423465,0.0,0.0,0.0,0.3641775,0.0,0.20612693,0.38495994,0.8312576,0.0,0.42610103,0.0,0.0,0.0,0.0,0.2910663,0.0,0.0,0.10178092,0.7358642,0.42037332,0.0,0.0,1.0522763,0.0,0.000708228,0.8043164,0.0,0.0,0.31303737,0.0,0.0,0.52022594
757,0.53734577,0.976071,1.002738,0.8678725,0.5975986,0.12123409,0.0,0.0,0.0,0.21784402,0.0,0.7730077,1.0788265,0.24331655,0.39540568,0.06513283,0.0,0.0,0.0,0.28665966,0.2348624,0.0,0.41580835,0.0,0.0,0.57932484,0.3622536,0.0,0.0,0.36919326,0.0,0.03879217,0.0,0.09375952,0.43330193,0.42718506,0.0,0.0,0.0,0.9865958,0.17332679,0.15534157,0.0,0.27839133,0.8565358,0.0,0.7032621,0.0,0.0,0.0,0.0,0.32617533,0.095597774,0.0,0.3677356,0.0,0.0,0.51550186,0.028711297,0.0,0.5313706,0.0,0.0,0.124511555
758,0.0,0.88989687,0.46138528,0.3999718,0.545249,0.77041864,0.0,0.0,0.13107653,0.0,0.0,0.07509113,0.6589711,0.33111846,0.98412234,0.0,0.0,0.11157284,0.0,0.37904906,0.0,0.57867914,0.6700095,0.32371396,0.11916442,0.33563435,0.53316724,0.0,0.0,0.0,0.0,0.106821164,0.0,0.0,0.0,0.11150624,0.0,0.020115439,0.27611554,0.91083044,0.0,0.504284,0.0,0.0,0.1119163,0.0,0.5830218,0.0,0.0,0.15807024,0.9722112,0.068309404,0.0,0.0,0.86028534,0.0,0.0,0.72393733,0.0,0.0,0.34510976,0.0,0.0,0.773764
759,0.0,0.49208122,0.50856704,0.25392425,0.36072084,1.048178,0.28139263,0.0,0.41339967,0.0,0.0,0.27373227,0.44711196,0.45212454,0.70161945,0.0,0.32825097,0.42565328,0.0,0.0,0.0,0.98065317,0.6106495,0.12591988,0.44784987,0.28670233,0.42087734,0.0,0.0,0.0,0.0,0.52423465,0.0,0.0,0.0,0.3641775,0.0,0.20612693,0.38495994,0.8312576,0.0,0.42610103,0.0,0.0,0.0,0.0,0.2910663,0.0,0.0,0.10178092,0.7358642,0.42037332,0.0,0.0,1.0522763,0.0,0.000708228,0.8043164,0.0,0.0,0.31303737,0.0,0.0,0.52022594
760,0.3808334,0.23652822,0.41666564,0.40712228,0.41359043,0.0,0.0,0.0,0.0,0.16316602,0.0,1.5454103,0.3160308,0.0,0.0,0.902454,0.0,0.0,0.0,0.0,1.5777879,0.0063992143,0.0,0.0,0.0,0.5052635,0.0,0.0,0.0,0.20647235,0.0,0.054276116,0.0,0.82817966,1.4562731,1.3452604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492769,0.0,0.0,0.07456787,0.0,0.8597002,0.40995035,0.0,0.19083712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,0.023347583,0.1490469,0.4664372,0.4412356,0.46446782,0.6621719,0.72709525,0.0,0.6824362,0.0,0.0,0.16111293,0.57633555,0.8036449,0.37685078,0.0,0.2355544,0.5945771,0.0,0.0,0.0,0.9968804,0.46592554,0.0,0.24303767,0.20003176,0.09724514,0.0,0.0,0.0,0.0,0.7004801,0.0,0.0,0.022752598,0.05719573,0.0,0.67630535,0.6947052,0.7416556,0.10974551,0.0,0.0,0.0,0.10597277,0.0,0.031587057,0.0,0.0,0.07042446,0.3307867,0.5435379,0.0,0.0,0.8742463,0.0,0.17558578,0.69141334,0.04851257,0.0,0.48594105,0.0,0.0,0.19268033
762,0.11378434,0.540727,0.4010366,0.65827805,0.6768504,0.61094993,0.35427883,0.0,0.051575728,0.0,0.0,0.12367081,0.7874422,0.51968074,0.7954858,0.0,0.0,0.0,0.0,0.5805834,0.0,0.34644157,0.60860074,0.32068482,0.101530775,0.19160102,0.3659497,0.0,0.0,0.1530123,0.0,0.04946339,0.0,0.0,0.0,0.0,0.0,0.0,0.32252687,0.97806555,0.0,0.5160782,0.0,0.043971844,0.33339185,0.0,0.55858546,0.008229608,0.0,0.0,0.59427136,0.2968403,0.0,0.0,0.67245173,0.0,0.0,0.6677317,0.276023,0.0,0.22701263,0.0,0.0,0.64301187
763,0.035141505,0.0045275353,0.32322225,0.09562135,0.0113402605,0.0,0.22516122,0.5861962,0.0,0.0,0.0,0.17148238,0.0,0.904632,0.0,0.0,0.7431599,0.92778283,0.0,1.6885545,0.0,0.5875046,0.0,0.0,1.2736313,0.0,1.235397,0.0,0.0,0.6591255,0.0,0.6900449,0.0,0.0,0.0,0.0,0.0,0.1877414,0.8332719,0.34904394,1.2850842,1.3994211,0.0,1.3951309,0.0,0.0,0.059445877,0.0,0.0,0.0,0.3160854,0.19631891,0.0,0.8905943,0.12253633,0.0,0.0,0.0,0.7830003,0.0,0.14943418,0.0,0.0,0.058162276
764,0.4869225,0.564413,0.8308983,0.5946591,0.5503266,0.0,0.0,0.0,0.0,0.031729013,0.0,0.6270319,0.8878809,0.37229782,0.5145951,0.0,0.0,0.06175121,0.0,0.62351817,0.058346264,0.2616524,0.5939518,0.0,0.20884493,0.35854155,0.72480005,0.0,0.0,0.40214914,0.0,0.2907627,0.0,0.014133632,0.21161535,0.4234617,0.0,0.23723146,0.40242654,0.81202924,0.21310323,0.48942012,0.0,0.33629936,0.48397934,0.0,0.5368746,0.0,0.0,0.0,0.3338719,0.37344554,0.0,0.0,0.3946242,0.0,0.0,0.65257686,0.22269103,0.0,0.49543434,0.0,0.0,0.3577697
765,0.0,0.0,0.5523953,0.0,0.07210274,0.83585113,0.55828553,0.0,0.7478359,0.0,0.0,0.13548121,0.0,1.1324129,0.5222,0.0,0.8260401,1.1373825,0.0,0.0,0.0,1.2135466,0.0,0.0,0.8051733,0.0,0.54531854,0.0,0.0,0.0,0.0,0.9384918,0.0,0.0,0.0,0.16450833,0.0,1.0214742,1.0080042,0.2581067,0.28561226,0.39377677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32568657,0.52878845,0.0,0.0,0.8146596,0.0,0.19720264,0.4903254,0.0,0.0,0.0,0.0,0.0,0.07643038
766,0.0,0.49208122,0.50856704,0.25392425,0.36072084,1.048178,0.28139263,0.0,0.41339967,0.0,0.0,0.27373227,0.44711196,0.45212454,0.70161945,0.0,0.32825097,0.42565328,0.0,0.0,0.0,0.98065317,0.6106495,0.12591988,0.44784987,0.28670233,0.42087734,0.0,0.0,0.0,0.0,0.52423465,0.0,0.0,0.0,0.3641775,0.0,0.20612693,0.38495994,0.8312576,0.0,0.42610103,0.0,0.0,0.0,0.0,0.2910663,0.0,0.0,0.10178092,0.7358642,0.42037332,0.0,0.0,1.0522763,0.0,0.000708228,0.8043164,0.0,0.0,0.31303737,0.0,0.0,0.52022594
767,0.14094797,0.7347974,0.4708864,0.64352965,0.63215214,0.5080625,0.14497094,0.0,0.0268352,0.0,0.0,0.13950351,0.9096886,0.38817912,0.75724185,0.0,0.0,0.0,0.0,0.58993363,0.0,0.39154136,0.8106951,0.2858411,0.030105859,0.21984397,0.49029613,0.0,0.0,0.053268395,0.0,0.08204714,0.0,0.0,0.0,0.059560545,0.0,0.03406996,0.27049702,1.0431039,0.0,0.42544425,0.0,0.02498144,0.2873642,0.0,0.62000614,0.0,0.0,0.0,0.6779905,0.20793349,0.0,0.0,0.69123465,0.0,0.0,0.6548716,0.079037495,0.0,0.47996628,0.0,0.0,0.6122026
768,0.36675364,0.6143554,0.873962,0.592541,0.6794284,0.19122952,0.0,0.0,0.0,0.2581817,0.0,1.0808134,0.9096872,0.33073854,0.0,0.30047366,0.0,0.0,0.0,0.07826267,0.44587672,0.26798534,0.5369154,0.0,0.029459834,0.5958628,0.48108816,0.0,0.0,0.5418655,0.0,0.0,0.0,0.21682401,0.49214053,0.6931685,0.0,0.0,0.08823083,0.69124436,0.0,0.13123798,0.0,0.21386865,0.63479125,0.0,0.76575977,0.0,0.0,0.0,0.0,0.52391464,0.0,0.0,0.41752505,0.0,0.0,0.5038821,0.0,0.0,0.45457345,0.0,0.0,0.0
769,0.36337864,0.5919798,0.57213455,0.5848375,0.4260904,0.175475,0.0,0.0,0.0,0.2343585,0.0,1.3126558,0.7331817,0.06973578,0.0,0.8316122,0.0,0.0,0.0,0.0,1.03933,0.0,0.0,0.0,0.0,0.45599258,0.16742149,0.0,0.0,0.38243297,0.0,0.0,0.0,0.68600875,1.0777302,1.0082124,0.0,0.0,0.0,0.24409479,0.0,0.0,0.0,0.0,0.21654783,0.0,0.34255633,0.0,0.0,0.0,0.0,0.6815143,0.35651708,0.0,0.29085848,0.0,0.0,0.0,0.0,0.0,0.19338211,0.0,0.0,0.0
770,0.07296327,0.79549456,0.5069715,0.49640107,0.6279808,0.43418372,0.5195557,0.0,0.32598373,0.0,0.0,0.0,0.98736095,0.6968127,0.80120635,0.0,0.0,0.19733375,0.0,0.37412906,0.0,0.5027579,0.48802435,0.3660489,0.0,0.31187052,0.39794534,0.0,0.0,0.0,0.0,0.45000076,0.0,0.0,0.0,0.0,0.0,0.556335,0.7574363,0.73320794,0.0,0.10142267,0.0,0.0,0.11510207,0.0,0.0854515,0.0,0.0,0.06548397,0.46220404,0.14268884,0.0,0.0,0.9480394,0.0,0.022061862,0.6206887,0.0,0.0,0.58440346,0.0,0.0,0.437194
771,0.0,0.0,0.5136968,0.0,0.0,0.8252726,0.8110018,0.0,0.44694525,0.0,0.0,0.11405302,0.0,1.4562598,0.73758245,0.0,0.8831498,1.438209,0.0,0.33531088,0.0,1.4038246,0.0,0.0,1.1396227,0.011730153,0.6331298,0.0,0.0,0.0,0.0,0.92324287,0.0,0.0,0.0,0.2682876,0.0,0.87463385,1.3403071,0.01085398,0.5719853,0.64848185,0.0,0.21151453,0.0,0.0,0.0,0.0,0.043864276,0.03474211,0.4982586,0.66041714,0.0,0.0,0.66460884,0.0,0.21862496,0.12020014,0.0,0.0,0.0,0.0,0.0,0.1274851
772,0.0,0.052591056,0.5653278,0.0,0.0,0.94892246,0.5105621,0.04189895,0.0736674,0.0,0.0,0.29108474,0.0,1.1618001,0.8354705,0.0,0.8421263,1.1295308,0.0,0.47177315,0.0,1.2004596,0.04527294,0.0,1.2553762,0.0,0.913891,0.0,0.0,0.14896646,0.0,0.72222346,0.0,0.0,0.0,0.5233236,0.0,0.41841003,1.0249435,0.23272964,0.5266814,1.0637714,0.0,0.30264145,0.0,0.0,0.0,0.0,0.0,0.0,0.6091153,0.67687666,0.0,0.060769536,0.67358816,0.0,0.0,0.16403739,0.061206758,0.0,0.0,0.0,0.0,0.2934693
773,0.0,0.35087866,0.41823754,0.0,0.23744854,0.9139495,0.8345486,0.0,0.48578697,0.0,0.0,0.07527239,0.0,1.0704311,0.8191138,0.0,0.42638427,1.0351579,0.0,0.16295625,0.0,1.374296,0.10961222,0.0,0.6665456,0.33474624,0.22792748,0.0,0.0,0.0,0.0,0.71000516,0.0,0.0,0.0,0.21292076,0.0,0.51551044,1.0326266,0.36212918,0.21354482,0.26551673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32076588,0.79757947,0.53554255,0.0,0.0,0.8932462,0.0,0.33047435,0.39035386,0.0,0.0,0.17946148,0.0,0.0,0.4052965
774,0.3808334,0.23652822,0.41666564,0.40712228,0.41359043,0.0,0.0,0.0,0.0,0.16316602,0.0,1.5454103,0.3160308,0.0,0.0,0.902454,0.0,0.0,0.0,0.0,1.5777879,0.0063992143,0.0,0.0,0.0,0.5052635,0.0,0.0,0.0,0.20647235,0.0,0.054276116,0.0,0.82817966,1.4562731,1.3452604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492769,0.0,0.0,0.07456787,0.0,0.8597002,0.40995035,0.0,0.19083712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,0.47204435,0.8133225,1.0325193,0.75476915,0.75112724,0.0,0.0,0.0,0.0,0.18624656,0.0,0.7657111,1.1323493,0.46786737,0.2886989,0.12839612,0.0,0.0,0.0,0.3366729,0.18077233,0.09350872,0.531934,0.0,0.07378714,0.4868881,0.56836015,0.0,0.0,0.4316382,0.0,0.07155273,0.0,0.0,0.27005664,0.5028554,0.0,0.0,0.111292616,0.90117127,0.12537117,0.3534574,0.0,0.41300184,0.6993012,0.0,0.7988764,0.0,0.0,0.0,0.0,0.4214893,0.0,0.0,0.33042353,0.0,0.0,0.6320704,0.0,0.0,0.5133412,0.0,0.0,0.13425471
776,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465842,0.60373133,0.0,0.36927456,0.7343314,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.3542418
777,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465842,0.60373133,0.0,0.36927456,0.7343314,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.3542418
778,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465842,0.60373133,0.0,0.36927456,0.7343314,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.3542418
779,0.0,0.0,0.12449728,0.092694044,0.17420739,0.0,0.19346908,0.58191174,0.0,0.0,0.0,0.199242,0.0,0.9774848,0.0,0.0,0.87066746,0.73108405,0.0,1.7197213,0.0,0.465971,0.0,0.0,1.3637542,0.0,1.0839751,0.0,0.0,0.63854164,0.0,0.64596283,0.0,0.0,0.0,0.0,0.0,0.0,0.94968075,0.20905483,1.3703166,1.5922549,0.0,1.2769377,0.0,0.0,0.0,0.0,0.0,0.0,0.070767686,0.20721176,0.0,1.2509886,0.0,0.0,0.0,0.0,0.87682873,0.0,0.0,0.0,0.0,0.006087642
780,0.0,1.138529,0.54910135,0.3090897,0.5242338,0.82018965,0.07385303,0.0,0.05694715,0.0,0.0,0.0,0.8581374,0.3452924,1.125975,0.0,0.0,0.028409965,0.0,0.29970676,0.0,0.48653066,0.6327483,0.53448355,0.13749656,0.3985411,0.7215776,0.0,0.0,0.0,0.0,0.27375534,0.0,0.0,0.0,0.0022483617,0.0,0.086156614,0.44769102,0.82280993,0.0,0.5955519,0.0,0.0,0.0,0.0,0.34493074,0.09553191,0.0,0.09684041,0.8672815,0.019524256,0.0,0.0,1.1260694,0.0,0.0,0.73359174,0.0,0.0,0.4114997,0.0,0.0,0.7647396
