,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,cluster
206,0.38083340000000004,0.23652822,0.41666564,0.40712228,0.41359043,0.0,0.0,0.0,0.0,0.16316602,0.0,1.5454103000000001,0.3160308,0.0,0.0,0.9024540000000001,0.0,0.0,0.0,0.0,1.5777879,0.006399214300000001,0.0,0.0,0.0,0.5052635,0.0,0.0,0.0,0.20647235,0.0,0.054276116,0.0,0.82817966,1.4562731000000002,1.3452604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492769,0.0,0.0,0.07456787,0.0,0.8597002,0.40995035,0.0,0.19083712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
207,0.38420838,0.2589038,0.7184931,0.41482577,0.66692847,0.0,0.0,0.0,0.0,0.18698916,0.0,1.313568,0.49253634,0.21979026,0.0,0.37131548,0.0,0.06755943,0.0,0.0,0.9843349,0.31038052,0.6615303000000001,0.0,0.06985389,0.6451336999999999,0.16082779,0.0,0.0,0.36590493,0.0,0.078781344,0.0,0.35899484,0.8706834999999999,1.0302162,0.0,0.0,0.13279696,0.3791733,0.0,0.11924589,0.0,0.22996125,0.28708133,0.0,0.77248037,0.0,0.0,0.032236293,0.0,0.7021005,0.025087096,0.0,0.31750366,0.0,0.0,0.663441,0.0,0.0,0.20579323,0.0,0.0,0.09343006,6
208,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465841999999999,0.60373133,0.0,0.36927456,0.7343314000000001,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811663999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.35424179999999994,2
209,0.47204435,0.8133225000000001,1.0325193000000001,0.75476915,0.75112724,0.0,0.0,0.0,0.0,0.18624656,0.0,0.7657111,1.1323493,0.46786737,0.2886989,0.12839612,0.0,0.0,0.0,0.33667290000000005,0.18077233,0.09350872,0.531934,0.0,0.07378714,0.48688809999999993,0.56836015,0.0,0.0,0.4316382,0.0,0.07155273,0.0,0.0,0.27005664,0.5028554000000001,0.0,0.0,0.111292616,0.90117127,0.12537117,0.35345740000000003,0.0,0.41300184,0.6993012,0.0,0.7988764,0.0,0.0,0.0,0.0,0.4214893,0.0,0.0,0.33042353,0.0,0.0,0.6320704,0.0,0.0,0.5133412,0.0,0.0,0.13425471,3
210,0.33547264,0.6761324000000001,0.7331366,0.73326045,0.7353374,0.073658824,0.0,0.0,0.08515748,0.0,0.0,0.25400037,0.8845502000000001,0.34047592,0.6161992,0.0,0.09057528,0.0,0.0,0.67035747,0.0,0.17238091,0.747967,0.14943886,0.07073034,0.2986635,0.5762448,0.0,0.0,0.15121454,0.0,0.15952583,0.0,0.0,0.0,0.035185166000000004,0.0,0.09190108599999999,0.2967794,0.97622854,0.15115054,0.5644675,0.0,0.22691482,0.352104,0.0,0.64628345,0.0,0.0,0.0,0.4110775,0.19597822,0.0,0.0,0.6084191,0.0,0.0,0.65570736,0.1434601,0.0,0.53901,0.0,0.0,0.54275525,5
211,0.0,0.39174166,0.7803962,0.0,0.20285615,0.23675954,0.0,0.08625809,0.0,0.0,0.0,0.20694044,0.0,0.9930909,0.9769308000000001,0.0,0.7381708,0.83630127,0.0,1.0505223,0.0,0.5793252,0.04190483,0.0,0.9673153,0.110361874,1.1121294,0.0,0.0,0.365219,0.0,0.38228858,0.0,0.0,0.0,0.24627696,0.0,0.29022965,0.94238156,0.24542698,0.6133903,1.2809777,0.0,0.8918046000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.57854927,0.31285749999999996,0.0,0.013721026499999999,0.39878179999999996,0.0,0.0,0.0844941,0.0069622545999999995,0.0,0.0,0.0,0.0,0.47756000000000004,1
212,0.0,0.49208122,0.50856704,0.25392425,0.36072084,1.048178,0.28139263,0.0,0.41339967,0.0,0.0,0.27373227,0.44711196,0.45212454,0.70161945,0.0,0.32825097,0.42565328,0.0,0.0,0.0,0.98065317,0.6106495,0.12591988,0.44784987,0.28670233,0.42087734,0.0,0.0,0.0,0.0,0.52423465,0.0,0.0,0.0,0.3641775,0.0,0.20612693,0.38495994,0.8312575999999999,0.0,0.42610103,0.0,0.0,0.0,0.0,0.2910663,0.0,0.0,0.10178092,0.7358642,0.42037332,0.0,0.0,1.0522763000000002,0.0,0.000708228,0.8043164,0.0,0.0,0.31303737,0.0,0.0,0.52022594,11
213,0.33547264,0.6761324000000001,0.7331366,0.73326045,0.7353374,0.073658824,0.0,0.0,0.08515748,0.0,0.0,0.25400037,0.8845502000000001,0.34047592,0.6161992,0.0,0.09057528,0.0,0.0,0.67035747,0.0,0.17238091,0.747967,0.14943886,0.07073034,0.2986635,0.5762448,0.0,0.0,0.15121454,0.0,0.15952583,0.0,0.0,0.0,0.035185166000000004,0.0,0.09190108599999999,0.2967794,0.97622854,0.15115054,0.5644675,0.0,0.22691482,0.352104,0.0,0.64628345,0.0,0.0,0.0,0.4110775,0.19597822,0.0,0.0,0.6084191,0.0,0.0,0.65570736,0.1434601,0.0,0.53901,0.0,0.0,0.54275525,5
214,0.3205945,0.9250417999999999,0.9347576,0.89337045,0.9361379999999999,0.08865708,0.0,0.0,0.08346297,0.09992945,0.0,0.3926795,1.1290185,0.4360454000000001,0.39030308,0.0039696917,0.0,0.0,0.0,0.3835122,0.0,0.0042372495,0.68594927,0.29263532,0.0,0.42701006,0.41980500000000004,0.0,0.0,0.18070363,0.0,0.0,0.0,0.0,0.0,0.11457886,0.0,0.0,0.0056454986,1.0653704,0.06341852,0.42850477,0.0,0.30361733,0.56742585,0.0,0.90828526,0.0,0.0,0.0,0.07076612,0.24402198,0.0,0.0,0.54421854,0.0,0.0,0.63520086,0.0,0.0,0.55691683,0.0,0.0,0.31924033,10
215,0.33547264,0.6761324000000001,0.7331366,0.73326045,0.7353374,0.073658824,0.0,0.0,0.08515748,0.0,0.0,0.25400037,0.8845502000000001,0.34047592,0.6161992,0.0,0.09057528,0.0,0.0,0.67035747,0.0,0.17238091,0.747967,0.14943886,0.07073034,0.2986635,0.5762448,0.0,0.0,0.15121454,0.0,0.15952583,0.0,0.0,0.0,0.035185166000000004,0.0,0.09190108599999999,0.2967794,0.97622854,0.15115054,0.5644675,0.0,0.22691482,0.352104,0.0,0.64628345,0.0,0.0,0.0,0.4110775,0.19597822,0.0,0.0,0.6084191,0.0,0.0,0.65570736,0.1434601,0.0,0.53901,0.0,0.0,0.54275525,5
216,0.38083340000000004,0.23652822,0.41666564,0.40712228,0.41359043,0.0,0.0,0.0,0.0,0.16316602,0.0,1.5454103000000001,0.3160308,0.0,0.0,0.9024540000000001,0.0,0.0,0.0,0.0,1.5777879,0.006399214300000001,0.0,0.0,0.0,0.5052635,0.0,0.0,0.0,0.20647235,0.0,0.054276116,0.0,0.82817966,1.4562731000000002,1.3452604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492769,0.0,0.0,0.07456787,0.0,0.8597002,0.40995035,0.0,0.19083712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
217,0.0,0.0,0.037520602,0.0,0.0,0.9291362,0.8456813,0.15102375,0.49121267,0.0,0.0,0.0,0.0,1.2536795,0.19337836,0.0,1.1555792999999999,1.8091993000000002,0.0,0.5515737,0.0,1.7862793999999997,0.0,0.0,1.6240557,0.0027048718,0.84213966,0.0,0.0,0.0,0.0,1.2805469999999999,0.0,0.0,0.0,0.091311455,0.0,0.74423647,1.2424344999999999,0.0,0.87853175,0.92460483,0.0,0.6304033,0.0,0.0,0.0,0.0,0.0,0.0,0.82423615,0.26463044,0.0,0.20128712,0.7264646,0.0,0.34256348,0.07391457,0.17662896,0.0,0.0,0.0,0.0,0.031210112999999998,8
218,0.0,0.30414632,0.45693606,0.1976778,0.3775647,0.924528,0.58183235,0.0,0.7866776,0.0,0.0,0.09670059,0.32561806,0.7465841999999999,0.60373133,0.0,0.36927456,0.7343314000000001,0.0,0.0,0.0,1.184018,0.32524002,0.0,0.33209628,0.31582212,0.14011626,0.0,0.0,0.0,0.0,0.7252541,0.0,0.0,0.0,0.10914147,0.0,0.66235083,0.70032364,0.6093819,0.0,0.010811663999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23835492,0.62500745,0.40391383,0.0,0.0,1.0432969,0.0,0.30905202,0.7604791,0.0,0.0,0.35108456,0.0,0.0,0.35424179999999994,2
219,0.4767791,0.82512265,1.03036,0.76296973,0.73999554,0.0,0.0,0.0,0.0,0.18853755,0.0,0.7662401,1.1284686000000002,0.4515862,0.29643574,0.12380919,0.0,0.0,0.0,0.33304667,0.18469416,0.08206949,0.5235143,0.0,0.050657704000000005,0.49359030000000004,0.5534163000000001,0.0,0.0,0.42711058,0.0,0.06917739999999999,0.0,0.0,0.2818928,0.49736890000000006,0.0,0.0,0.10013057,0.907365,0.12884824,0.33909290000000003,0.0,0.40324187,0.7107015999999999,0.0,0.79194385,0.0,0.0,0.0,0.0,0.41457856,0.0,0.0,0.33312884,0.0,0.0,0.62361854,0.0,0.0,0.51464844,0.0,0.0,0.13354827,3
220,0.33547264,0.6761324000000001,0.7331366,0.73326045,0.7353374,0.073658824,0.0,0.0,0.08515748,0.0,0.0,0.25400037,0.8845502000000001,0.34047592,0.6161992,0.0,0.09057528,0.0,0.0,0.67035747,0.0,0.17238091,0.747967,0.14943886,0.07073034,0.2986635,0.5762448,0.0,0.0,0.15121454,0.0,0.15952583,0.0,0.0,0.0,0.035185166000000004,0.0,0.09190108599999999,0.2967794,0.97622854,0.15115054,0.5644675,0.0,0.22691482,0.352104,0.0,0.64628345,0.0,0.0,0.0,0.4110775,0.19597822,0.0,0.0,0.6084191,0.0,0.0,0.65570736,0.1434601,0.0,0.53901,0.0,0.0,0.54275525,5
221,0.0,0.0,0.32430366,0.0,0.0,0.022586301,0.33498117,0.45580342,0.167772,0.0,0.0,0.0,0.0,1.0051557,0.0,0.0,1.180112,1.8254471,0.0,1.0902082,0.0,1.4109169,0.0,0.0,1.5512745000000001,0.0,1.2253056,0.0,0.0,0.0,0.0,1.0950587,0.0,0.0,0.0,0.0,0.0,0.89155763,1.2156655,0.0,0.90482306,1.195943,0.0,1.3155646,0.0,0.0,0.0,0.0,0.14567,0.0,0.8065284,0.0,0.0,0.32003778,0.22605321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23471566,7
222,0.43205506,0.77710384,0.8441806999999999,0.7056443,0.52589977,0.3671841,0.0,0.0,0.0,0.2897792,0.0,1.0881101,0.8561645,0.10618769,0.0,0.23721036,0.0,0.0,0.0,0.02824942,0.49996674,0.11021483,0.42078972,0.00239335,0.0,0.6882995,0.27498162,0.0,0.0,0.47942049999999997,0.0,0.0,0.0,0.34799892,0.6553858,0.6174982,0.0,0.0,0.0,0.7766689,0.0,0.0,0.0,0.07925813,0.79202586,0.0,0.67014545,0.0,0.0,0.0,0.0,0.42860067,0.08374324400000001,0.0,0.45483708,0.0,0.0,0.38731357,0.010862686000000002,0.0,0.47260278,0.0,0.0,0.0,12
223,0.35921037,0.6710865,1.0179247999999999,0.6210134,0.74421656,0.0,0.0,0.0,0.0,0.18232411,0.0,0.72826225,1.2239606,0.5913158000000001,0.17511097,0.24378654,0.11615774,0.0,0.0,0.3360517,0.26490290000000005,0.020083286000000002,0.5986071,0.0,0.19930054,0.39825565,0.41487209999999997,0.0,0.0,0.3313034,0.0,0.26058972,0.0,0.0,0.37957364,0.49069393,0.0,0.11506580599999999,0.014681443999999998,0.8117466999999999,0.35682709999999995,0.5326867,0.0,0.37426442,0.77904606,0.0,0.64880675,0.0,0.0,0.0,0.11975479,0.37682804,0.0028371587,0.0,0.2736429,0.0,0.0,0.57871073,0.118856825,0.0,0.36667582,0.0,0.0,0.21622346,3
224,0.0,0.005858726999999999,0.6040263000000001,0.0,0.05525892,0.95950097,0.25784588,0.0,0.37455797,0.0,0.0,0.31251293,0.10323575,0.83795327,0.62008804,0.0,0.7850166000000001,0.8287043,0.0,0.05307821,0.0,1.0101817,0.26090074,0.0,0.9209269,0.0,0.8260798,0.0,0.0,0.0,0.0,0.7374724,0.0,0.0,0.0,0.41954430000000004,0.0,0.5652504,0.69264054,0.47998238,0.24030834,0.80906624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43654332,0.545248,0.0,0.0,0.8236389000000001,0.0,0.0,0.53416264,0.054718874,0.0,0.0,0.0,0.0,0.2424146,8
225,0.38420838,0.2589038,0.7184931,0.41482577,0.66692847,0.0,0.0,0.0,0.0,0.18698916,0.0,1.313568,0.49253634,0.21979026,0.0,0.37131548,0.0,0.06755943,0.0,0.0,0.9843349,0.31038052,0.6615303000000001,0.0,0.06985389,0.6451336999999999,0.16082779,0.0,0.0,0.36590493,0.0,0.078781344,0.0,0.35899484,0.8706834999999999,1.0302162,0.0,0.0,0.13279696,0.3791733,0.0,0.11924589,0.0,0.22996125,0.28708133,0.0,0.77248037,0.0,0.0,0.032236293,0.0,0.7021005,0.025087096,0.0,0.31750366,0.0,0.0,0.663441,0.0,0.0,0.20579323,0.0,0.0,0.09343006,6
226,0.44950977,0.42165232,0.68871176,0.5279291,0.51339984,0.15330136,0.0,0.0,0.0,0.21858664,0.0,1.3208646000000002,0.43901359999999995,0.0,0.096931055,0.30805218,0.0,0.0,0.0,0.0,1.0384248,0.15261,0.5454047,0.0,0.0,0.73757035,0.0,0.0,0.0,0.3034599,0.0,0.046020782999999996,0.0,0.49016964,1.0339289,0.95454586,0.0,0.0,0.0,0.46459794,0.0,0.0,0.0,0.09535073,0.44431594,0.0,0.676866,0.0,0.0,0.0,0.0,0.60678655,0.13717647,0.0,0.35481575,0.0,0.0,0.54687244,0.0,0.0,0.22382256,0.0,0.0,0.0836869,6
227,0.0,0.8128816999999999,0.0,0.22157803,0.17992668,0.87428224,0.034387544,0.0,0.17534398,0.0,0.0,0.0,0.38623768,0.12853828,0.43991822,0.0,0.20001197,0.48256314,0.0,0.5953119,0.0,0.9611341,0.28740475,0.51190007,0.60359764,0.32660908,0.7421770999999999,0.0,0.0,0.0,0.0,0.4641255,0.0,0.0,0.0,0.0,0.0,0.0,0.17824298,0.74990004,0.089607194,0.780407,0.0,0.40165156,0.0,0.0,0.6193368,0.0,0.0,0.0,1.2981888000000001,0.0,0.0,0.0,0.92214113,0.0,0.0,0.6776517,0.087939836,0.0,0.3453236,0.0,0.0,0.67748904,-1
228,0.37163672,0.6265253000000001,0.871735,0.6009985999999999,0.66794795,0.20438695,0.0,0.0,0.0,0.26054448,0.0,1.081359,0.90568495,0.31394720000000004,0.0,0.29574302,0.0,0.0,0.0,0.07452284,0.44992143,0.25618768,0.5282318,0.0,0.005605653,0.602775,0.46567607,0.0,0.0,0.53719604,0.0,0.0,0.0,0.22663291,0.5043476,0.68751013,0.0,0.0,0.07671903,0.6976321999999999,0.0,0.1164234,0.0,0.20380279999999998,0.64654887,0.0,0.75861,0.0,0.0,0.0,0.0,0.5167873,0.0,0.0,0.42031515,0.0,0.0,0.49516544,0.0,0.0,0.45592162,0.0,0.0,0.0,0
229,0.0,0.052591056,0.5653278,0.0,0.0,0.94892246,0.5105621,0.04189895,0.0736674,0.0,0.0,0.29108474,0.0,1.1618001,0.8354705,0.0,0.8421263000000001,1.1295308000000002,0.0,0.47177315,0.0,1.2004596,0.04527294,0.0,1.2553762,0.0,0.913891,0.0,0.0,0.14896646,0.0,0.72222346,0.0,0.0,0.0,0.5233236,0.0,0.41841003,1.0249435,0.23272964,0.5266814000000001,1.0637714,0.0,0.30264145,0.0,0.0,0.0,0.0,0.0,0.0,0.6091153,0.67687666,0.0,0.060769536,0.67358816,0.0,0.0,0.16403739,0.061206758,0.0,0.0,0.0,0.0,0.2934693,-1
230,0.0,0.0,0.5523953,0.0,0.07210274,0.83585113,0.55828553,0.0,0.7478359,0.0,0.0,0.13548121,0.0,1.1324128999999998,0.5222,0.0,0.8260400999999999,1.1373825,0.0,0.0,0.0,1.2135466000000001,0.0,0.0,0.8051733,0.0,0.54531854,0.0,0.0,0.0,0.0,0.9384918,0.0,0.0,0.0,0.16450833,0.0,1.0214742,1.0080042,0.2581067,0.28561226,0.39377677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32568657,0.52878845,0.0,0.0,0.8146595999999999,0.0,0.19720264,0.49032539999999997,0.0,0.0,0.0,0.0,0.0,0.07643038,8
231,0.47204435,0.8133225000000001,1.0325193000000001,0.75476915,0.75112724,0.0,0.0,0.0,0.0,0.18624656,0.0,0.7657111,1.1323493,0.46786737,0.2886989,0.12839612,0.0,0.0,0.0,0.33667290000000005,0.18077233,0.09350872,0.531934,0.0,0.07378714,0.48688809999999993,0.56836015,0.0,0.0,0.4316382,0.0,0.07155273,0.0,0.0,0.27005664,0.5028554000000001,0.0,0.0,0.111292616,0.90117127,0.12537117,0.35345740000000003,0.0,0.41300184,0.6993012,0.0,0.7988764,0.0,0.0,0.0,0.0,0.4214893,0.0,0.0,0.33042353,0.0,0.0,0.6320704,0.0,0.0,0.5133412,0.0,0.0,0.13425471,3
232,0.0,0.0,0.0,0.0,0.32050609999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.7286694,0.0,0.0,0.0,0.7282883000000001,0.0,0.0,0.0,0.0,2.48505,0.0020431727,0.0,0.0,0.0,0.31013358,0.0,0.07099701,0.0,0.0,0.0,0.05751068,0.0,1.5207046,1.8674057000000002,1.9169638999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26175743,0.0,1.5793152,0.17223713,0.0,0.0,0.0,0.0,0.0,0.033334114,0.0,0.0,0.0,0.0,0.009290501500000001,-1
233,0.1884125,0.20887998,0.014784701,0.14506343,0.155835,0.0,0.0,0.0,0.0,0.0,0.0,1.5968378,0.09154204,0.0,0.04369421,0.7371346999999999,0.0,0.0,0.0,0.0,2.0356016,0.06829257,0.0,0.0,0.0,0.4575879,0.0,0.0050739124,0.0,0.0,0.0,0.050810553,0.0,1.3223876,1.7654185000000002,1.5785496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20432863,0.0,0.0,0.11923629,0.0,1.2530718,0.345401,0.0,0.035317045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
234,0.38083340000000004,0.23652822,0.41666564,0.40712228,0.41359043,0.0,0.0,0.0,0.0,0.16316602,0.0,1.5454103000000001,0.3160308,0.0,0.0,0.9024540000000001,0.0,0.0,0.0,0.0,1.5777879,0.006399214300000001,0.0,0.0,0.0,0.5052635,0.0,0.0,0.0,0.20647235,0.0,0.054276116,0.0,0.82817966,1.4562731000000002,1.3452604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3492769,0.0,0.0,0.07456787,0.0,0.8597002,0.40995035,0.0,0.19083712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
235,0.47204435,0.8133225000000001,1.0325193000000001,0.75476915,0.75112724,0.0,0.0,0.0,0.0,0.18624656,0.0,0.7657111,1.1323493,0.46786737,0.2886989,0.12839612,0.0,0.0,0.0,0.33667290000000005,0.18077233,0.09350872,0.531934,0.0,0.07378714,0.48688809999999993,0.56836015,0.0,0.0,0.4316382,0.0,0.07155273,0.0,0.0,0.27005664,0.5028554000000001,0.0,0.0,0.111292616,0.90117127,0.12537117,0.35345740000000003,0.0,0.41300184,0.6993012,0.0,0.7988764,0.0,0.0,0.0,0.0,0.4214893,0.0,0.0,0.33042353,0.0,0.0,0.6320704,0.0,0.0,0.5133412,0.0,0.0,0.13425471,3
236,0.36675364,0.6143554,0.8739620000000001,0.592541,0.6794284,0.19122952,0.0,0.0,0.0,0.2581817,0.0,1.0808133999999998,0.9096871999999999,0.33073854,0.0,0.30047366,0.0,0.0,0.0,0.07826267,0.44587672,0.26798534,0.5369154,0.0,0.029459834,0.5958628,0.48108816,0.0,0.0,0.5418655,0.0,0.0,0.0,0.21682401,0.49214053,0.6931685000000001,0.0,0.0,0.08823083,0.69124436,0.0,0.13123798,0.0,0.21386865,0.63479125,0.0,0.76575977,0.0,0.0,0.0,0.0,0.52391464,0.0,0.0,0.41752505,0.0,0.0,0.5038821,0.0,0.0,0.45457345,0.0,0.0,0.0,0
237,0.3205945,0.92504185,0.93475765,0.89337045,0.93613803,0.08865708,0.0,0.0,0.08346297,0.09992948,0.0,0.39267954,1.1290185,0.4360454000000001,0.39030305,0.0039697066,0.0,0.0,0.0,0.3835122,0.0,0.004237219699999999,0.68594927,0.29263532,0.0,0.42701006,0.41980493,0.0,0.0,0.18070363,0.0,0.0,0.0,0.0,0.0,0.11457887,0.0,0.0,0.005645454,1.0653704,0.06341849,0.42850477,0.0,0.30361733,0.5674259,0.0,0.9082853000000001,0.0,0.0,0.0,0.07076608,0.24402201,0.0,0.0,0.54421854,0.0,0.0,0.63520086,0.0,0.0,0.55691683,0.0,0.0,0.3192403,10
238,0.14094797,0.7347974,0.47088640000000004,0.64352965,0.63215214,0.5080625,0.14497094,0.0,0.026835200000000003,0.0,0.0,0.13950351,0.9096886000000001,0.38817912,0.75724185,0.0,0.0,0.0,0.0,0.58993363,0.0,0.39154136,0.8106951,0.28584109999999996,0.030105859,0.21984397,0.49029613,0.0,0.0,0.053268395,0.0,0.08204714,0.0,0.0,0.0,0.059560545,0.0,0.03406996,0.27049702,1.0431039,0.0,0.42544425,0.0,0.02498144,0.2873642,0.0,0.62000614,0.0,0.0,0.0,0.6779904999999999,0.20793349,0.0,0.0,0.69123465,0.0,0.0,0.6548716,0.079037495,0.0,0.47996628,0.0,0.0,0.6122025999999999,4
239,0.36675364,0.6143554,0.8739620000000001,0.592541,0.6794284,0.19122952,0.0,0.0,0.0,0.2581817,0.0,1.0808133999999998,0.9096871999999999,0.33073854,0.0,0.30047366,0.0,0.0,0.0,0.07826267,0.44587672,0.26798534,0.5369154,0.0,0.029459834,0.5958628,0.48108816,0.0,0.0,0.5418655,0.0,0.0,0.0,0.21682401,0.49214053,0.6931685000000001,0.0,0.0,0.08823083,0.69124436,0.0,0.13123798,0.0,0.21386865,0.63479125,0.0,0.76575977,0.0,0.0,0.0,0.0,0.52391464,0.0,0.0,0.41752505,0.0,0.0,0.5038821,0.0,0.0,0.45457345,0.0,0.0,0.0,0
240,0.0,0.39174166,0.7803962,0.0,0.20285615,0.23675954,0.0,0.08625809,0.0,0.0,0.0,0.20694044,0.0,0.9930909,0.9769308000000001,0.0,0.7381708,0.83630127,0.0,1.0505223,0.0,0.5793252,0.04190483,0.0,0.9673153,0.110361874,1.1121294,0.0,0.0,0.365219,0.0,0.38228858,0.0,0.0,0.0,0.24627696,0.0,0.29022965,0.94238156,0.24542698,0.6133903,1.2809777,0.0,0.8918046000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.57854927,0.31285749999999996,0.0,0.013721026499999999,0.39878179999999996,0.0,0.0,0.0844941,0.0069622545999999995,0.0,0.0,0.0,0.0,0.47756000000000004,1
241,0.14094797,0.7347974,0.47088640000000004,0.64352965,0.63215214,0.5080625,0.14497094,0.0,0.026835200000000003,0.0,0.0,0.13950351,0.9096886000000001,0.38817912,0.75724185,0.0,0.0,0.0,0.0,0.58993363,0.0,0.39154136,0.8106951,0.28584109999999996,0.030105859,0.21984397,0.49029613,0.0,0.0,0.053268395,0.0,0.08204714,0.0,0.0,0.0,0.059560545,0.0,0.03406996,0.27049702,1.0431039,0.0,0.42544425,0.0,0.02498144,0.2873642,0.0,0.62000614,0.0,0.0,0.0,0.6779904999999999,0.20793349,0.0,0.0,0.69123465,0.0,0.0,0.6548716,0.079037495,0.0,0.47996628,0.0,0.0,0.6122025999999999,4
242,0.34889114,0.0,0.5939685,0.20327474,0.43187276,0.0,0.0,0.0,0.0,0.0,0.0,1.6341748,0.283173,0.16265033,0.0,0.89462876,0.0,0.0,0.0,0.0,1.4247973999999999,0.2015115,0.0,0.0,0.19660635,0.3232938,0.215493,0.0,0.0,0.19346084,0.0,0.027573652999999997,0.0,0.66371936,1.0422554,1.432295,0.0,0.0,0.008765668,0.0,0.0,0.0,0.0,0.03224598,0.0,0.0,0.49349758,0.0,0.0,0.21660247,0.0,1.0914873,0.34976792,0.0,0.11556997,0.0,0.0,0.0,0.0,0.0,0.010477699,0.0,0.0,0.0,14
243,0.14094797,0.7347974,0.47088640000000004,0.64352965,0.63215214,0.5080625,0.14497094,0.0,0.026835200000000003,0.0,0.0,0.13950351,0.9096886000000001,0.38817912,0.75724185,0.0,0.0,0.0,0.0,0.58993363,0.0,0.39154136,0.8106951,0.28584109999999996,0.030105859,0.21984397,0.49029613,0.0,0.0,0.053268395,0.0,0.08204714,0.0,0.0,0.0,0.059560545,0.0,0.03406996,0.27049702,1.0431039,0.0,0.42544425,0.0,0.02498144,0.2873642,0.0,0.62000614,0.0,0.0,0.0,0.6779904999999999,0.20793349,0.0,0.0,0.69123465,0.0,0.0,0.6548716,0.079037495,0.0,0.47996628,0.0,0.0,0.6122025999999999,4
244,0.10654655,0.7419785,0.40823504,0.83095336,0.55957603,0.6508304,0.10438107,0.0,0.24293725,0.0,0.0,0.0,0.965091,0.41221905,0.6272420999999999,0.0,0.0,0.015324518,0.0,0.70182735,0.0,0.307609,0.8913026,0.29881257,0.0,0.28632742,0.6500176999999999,0.0,0.0,0.18310608,0.0,0.128583,0.0,0.0,0.0,0.049492842999999995,0.0,0.0,0.20233366,1.0092006,0.0,0.44292033,0.0,0.103448644,0.24116637,0.0,0.7167833,0.06579454,0.0,0.0,0.64738077,0.19374666,0.0,0.0,0.75591356,0.0,0.0,0.8136594,0.12716612,0.0,0.31393528,0.0,0.0,0.53007686,4
245,0.5997566,0.70664895,0.84549284,0.72841483,0.55723727,0.024495602000000002,0.0,0.0,0.026421207999999998,0.03565146,0.0,0.6644808000000001,0.79626954,0.24884944,0.62818307,0.0,0.0,0.0,0.0,0.6241394,0.0,0.33507790000000004,0.5272788,0.084286444,0.08333154,0.44717399999999996,0.87828815,0.0,0.0,0.502484,0.0,0.10172573,0.0,0.017654896,0.102098405,0.43562317,0.0,0.0009677011999999999,0.49903768,0.90145385,0.0,0.31019074,0.0,0.37503684,0.40423447,0.0,0.68694437,0.0,0.0,0.015739113,0.20767757,0.4181068,0.0,0.0,0.45140487,0.0,0.0,0.70593655,0.07716481,0.0,0.64209974,0.0,0.0,0.27580097,6
